STATE/UT,Year,CRIME HEAD,Male 16-18 years,Female 16-18 years,Total 16-18 years,Male 18-30 years,Female 18-30 years,Total 18-30 years,Male 30-50 years,Female 30-50 years,Total 30-50 years,Male Above 50 years,Female Above 50 years,Total Above 50 years,Total Male,Total Female,Grand Total
SIKKIM,2009,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,INDIAN PASSPORT ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2009,OTHER SLL OFFENCE,0,0,0,15,0,15,4,1,5,0,0,0,19,1,20
SIKKIM,2009,TOTAL,0,0,0,16,0,16,6,1,7,0,0,0,22,1,23
SIKKIM,2010,ARMS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,N.D.P.S. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
SIKKIM,2010,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
SIKKIM,2010,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,INDIAN PASSPORT ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2010,OTHER SLL OFFENCE,0,0,0,26,2,28,8,2,10,0,0,0,34,4,38
SIKKIM,2010,TOTAL,0,0,0,26,3,29,9,2,11,0,0,0,35,5,40
SIKKIM,2011,ARMS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,N.D.P.S. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,INDIAN PASSPORT ACT,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
SIKKIM,2011,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2011,OTHER SLL OFFENCE,0,0,0,22,0,22,0,0,0,1,0,1,23,0,23
SIKKIM,2011,TOTAL,0,0,0,23,0,23,0,0,0,1,0,1,24,0,24
SIKKIM,2012,ARMS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,N.D.P.S. ACT,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
SIKKIM,2012,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,INDIAN PASSPORT ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,2012,OTHER SLL OFFENCE,0,0,0,31,1,32,9,2,11,1,1,2,41,4,45
SIKKIM,2012,TOTAL,0,0,0,33,1,34,9,2,11,1,1,2,43,4,47
TAMILNADU,2001,ARMS ACT,0,0,0,58,0,58,10,0,10,0,0,0,68,0,68
TAMILNADU,2001,N.D.P.S. ACT,0,0,0,53,4,57,81,3,84,2,1,3,136,8,144
TAMILNADU,2001,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2001,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2001,PROHIBITION ACT,0,0,0,8,4,12,87,6,93,2,0,2,97,10,107
TAMILNADU,2001,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,19,0,19,12,0,12,0,0,0,31,0,31
TAMILNADU,2001,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,6,0,6,0,0,0,0,0,0,6,0,6
TAMILNADU,2001,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2001,INDIAN RAILWAYS ACT,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
TAMILNADU,2001,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2001,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2001,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2001,INDIAN PASSPORT ACT,0,0,0,8,0,8,9,0,9,0,0,0,17,0,17
TAMILNADU,2001,ESSENTIAL COMMODITIES ACT,0,0,0,2,0,2,2,0,2,0,0,0,4,0,4
TAMILNADU,2001,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2001,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2001,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2001,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2001,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,2,0,2,3,0,3,0,0,0,5,0,5
TAMILNADU,2001,OTHER SLL OFFENCE,0,0,0,11,0,11,18,0,18,17,0,17,46,0,46
TAMILNADU,2001,TOTAL,0,0,0,168,8,176,222,9,231,21,1,22,411,18,429
TAMILNADU,2002,ARMS ACT,0,0,0,39,0,39,11,1,12,1,1,2,51,2,53
TAMILNADU,2002,N.D.P.S. ACT,0,0,0,40,0,40,35,4,39,7,0,7,82,4,86
TAMILNADU,2002,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2002,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2002,PROHIBITION ACT,0,0,0,4,0,4,7,7,14,2,0,2,13,7,20
TAMILNADU,2002,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,21,0,21,9,0,9,3,0,3,33,0,33
TAMILNADU,2002,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,8,0,8,2,0,2,0,0,0,10,0,10
TAMILNADU,2002,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,2,2,0,1,1,0,0,0,0,3,3
TAMILNADU,2002,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2002,REGISTRATION OF FOREIGNERS ACT,0,0,0,7,0,7,20,0,20,0,0,0,27,0,27
TAMILNADU,2002,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2002,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2002,INDIAN PASSPORT ACT,0,0,0,8,0,8,9,0,9,0,0,0,17,0,17
TAMILNADU,2002,ESSENTIAL COMMODITIES ACT,0,0,0,2,0,2,4,0,4,0,0,0,6,0,6
TAMILNADU,2002,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
TAMILNADU,2002,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2002,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2002,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2002,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,25,0,25,12,0,12,0,0,0,37,0,37
TAMILNADU,2002,OTHER SLL OFFENCE,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
TAMILNADU,2002,TOTAL,0,0,0,154,2,156,111,13,124,14,1,15,279,16,295
TAMILNADU,2003,ARMS ACT,0,0,0,45,0,45,13,1,14,3,1,4,61,2,63
TAMILNADU,2003,N.D.P.S. ACT,0,0,0,51,0,51,42,4,46,10,0,10,103,4,107
TAMILNADU,2003,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2003,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2003,PROHIBITION ACT,0,0,0,6,0,6,11,7,18,4,0,4,21,7,28
TAMILNADU,2003,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,27,0,27,15,0,15,7,0,7,49,0,49
TAMILNADU,2003,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,10,0,10,4,0,4,0,0,0,14,0,14
TAMILNADU,2003,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,2,2,0,1,1,0,0,0,0,3,3
TAMILNADU,2003,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2003,REGISTRATION OF FOREIGNERS ACT,0,0,0,8,0,8,27,0,27,0,0,0,35,0,35
TAMILNADU,2003,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2003,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2003,INDIAN PASSPORT ACT,0,0,0,10,0,10,11,0,11,0,0,0,21,0,21
TAMILNADU,2003,ESSENTIAL COMMODITIES ACT,0,0,0,4,0,4,6,0,6,0,0,0,10,0,10
TAMILNADU,2003,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
TAMILNADU,2003,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2003,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2003,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2003,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,32,0,32,16,0,16,0,0,0,48,0,48
TAMILNADU,2003,OTHER SLL OFFENCE,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
TAMILNADU,2003,TOTAL,0,0,0,193,2,195,147,13,160,25,1,26,365,16,381
TAMILNADU,2004,ARMS ACT,0,0,0,13,0,13,8,0,8,0,0,0,21,0,21
TAMILNADU,2004,N.D.P.S. ACT,0,0,0,67,3,70,25,2,27,6,3,9,98,8,106
TAMILNADU,2004,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2004,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2004,PROHIBITION ACT,0,0,0,14,2,16,15,5,20,3,0,3,32,7,39
TAMILNADU,2004,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,14,0,14,12,0,12,0,0,0,26,0,26
TAMILNADU,2004,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,13,0,13,11,0,11,0,0,0,24,0,24
TAMILNADU,2004,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,6,0,6,4,0,4,0,0,0,10,0,10
TAMILNADU,2004,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2004,REGISTRATION OF FOREIGNERS ACT,0,0,0,14,0,14,8,0,8,0,0,0,22,0,22
TAMILNADU,2004,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,5,0,5,3,0,3,0,0,0,8,0,8
TAMILNADU,2004,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2004,INDIAN PASSPORT ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2004,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2004,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2004,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4
TAMILNADU,2004,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2004,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2004,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,1,1,0,7,7,0,0,0,0,8,8
TAMILNADU,2004,OTHER SLL OFFENCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2004,TOTAL,0,0,0,146,6,152,86,18,104,9,3,12,241,27,268
TAMILNADU,2005,ARMS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2005,N.D.P.S. ACT,0,0,0,24,0,24,5,0,5,0,0,0,29,0,29
TAMILNADU,2005,GAMBLING ACT,0,0,0,38,3,41,6,0,6,5,0,5,49,3,52
TAMILNADU,2005,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2005,PROHIBITION ACT,0,0,0,14,2,16,12,0,12,0,0,0,26,2,28
TAMILNADU,2005,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,14,0,14,8,0,8,0,0,0,22,0,22
TAMILNADU,2005,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
TAMILNADU,2005,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2005,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2005,REGISTRATION OF FOREIGNERS ACT,0,0,0,9,0,9,9,0,9,0,0,0,18,0,18
TAMILNADU,2005,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2005,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
TAMILNADU,2005,INDIAN PASSPORT ACT,0,0,0,4,0,4,4,0,4,0,0,0,8,0,8
TAMILNADU,2005,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2005,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2005,DOWRY PROHIBITION ACT,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
TAMILNADU,2005,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2005,PREVENTION OF CORRUPTION ACT-1988,0,0,0,2,0,2,2,0,2,0,0,0,4,0,4
TAMILNADU,2005,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2005,OTHER SLL OFFENCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2005,TOTAL,0,0,0,107,5,112,49,0,49,5,0,5,161,5,166
TAMILNADU,2006,ARMS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2006,N.D.P.S. ACT,0,0,0,31,1,32,4,0,4,2,0,2,37,1,38
TAMILNADU,2006,GAMBLING ACT,0,0,0,41,1,42,3,0,3,0,0,0,44,1,45
TAMILNADU,2006,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2006,PROHIBITION ACT,0,0,0,15,0,15,8,0,8,0,0,0,23,0,23
TAMILNADU,2006,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,17,0,17,9,0,9,0,0,0,26,0,26
TAMILNADU,2006,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
TAMILNADU,2006,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2006,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2006,REGISTRATION OF FOREIGNERS ACT,0,0,0,9,0,9,9,0,9,0,0,0,18,0,18
TAMILNADU,2006,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2006,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
TAMILNADU,2006,INDIAN PASSPORT ACT,0,0,0,4,0,4,7,0,7,0,0,0,11,0,11
TAMILNADU,2006,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2006,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2006,DOWRY PROHIBITION ACT,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
TAMILNADU,2006,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2006,PREVENTION OF CORRUPTION ACT-1988,0,0,0,3,0,3,3,0,3,0,0,0,6,0,6
TAMILNADU,2006,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2006,OTHER SLL OFFENCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2006,TOTAL,0,0,0,122,2,124,47,0,47,2,0,2,171,2,173
TAMILNADU,2007,ARMS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2007,N.D.P.S. ACT,0,0,0,331,10,341,359,0,359,202,0,202,892,10,902
TAMILNADU,2007,GAMBLING ACT,0,0,0,47,13,60,30,0,30,0,0,0,77,13,90
TAMILNADU,2007,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2007,PROHIBITION ACT,0,0,0,15,0,15,8,0,8,0,0,0,23,0,23
TAMILNADU,2007,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,26,0,26,11,0,11,0,0,0,37,0,37
TAMILNADU,2007,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
TAMILNADU,2007,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2007,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2007,REGISTRATION OF FOREIGNERS ACT,0,0,0,9,0,9,9,0,9,0,0,0,18,0,18
TAMILNADU,2007,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2007,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,175,0,175,135,0,135,2,0,2,312,0,312
TAMILNADU,2007,INDIAN PASSPORT ACT,0,0,0,4,0,4,7,0,7,0,0,0,11,0,11
TAMILNADU,2007,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2007,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2007,DOWRY PROHIBITION ACT,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3
TAMILNADU,2007,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2007,PREVENTION OF CORRUPTION ACT-1988,0,0,0,3,0,3,3,0,3,0,0,0,6,0,6
TAMILNADU,2007,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2007,OTHER SLL OFFENCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMILNADU,2007,TOTAL,0,0,0,610,23,633,566,0,566,204,0,204,1380,23,1403
TAMILNADU,2008,ARMS ACT,0,0,0,25,4,29,29,2,31,5,0,5,59,6,65
TAMILNADU,2008,N.D.P.S. ACT,0,0,0,107,1,108,60,4,64,15,0,15,182,5,187
TAMILNADU,2008,GAMBLING ACT,0,0,0,40,0,40,44,0,44,2,0,2,86,0,86
TAMILNADU,2008,EXCISE ACT,0,0,0,1,12,13,21,4,25,2,0,2,24,16,40
TAMILNADU,2008,PROHIBITION ACT,0,0,0,209,18,227,464,19,483,38,0,38,711,37,748
TAMILNADU,2008,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,21,0,21,32,0,32,0,0,0,53,0,53
TAMILNADU,2008,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,24,0,24,21,0,21,0,0,0,45,0,45
TAMILNADU,2008,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,9,18,27,8,4,12,2,0,2,19,22,41
TAMILNADU,2008,INDIAN RAILWAYS ACT,0,0,0,35,16,51,26,4,30,5,0,5,66,20,86
TAMILNADU,2008,REGISTRATION OF FOREIGNERS ACT,0,0,0,37,0,37,37,0,37,0,0,0,74,0,74
