TimePeriod,Area_Name,Indicator_Name,Data_Value
2005, Bihar,Total Officials Trained,159
2005, Sikkim,Total Officials Trained,1
2005, Mizoram,Total Officials Trained,4
2005, Tripura,Total Officials Trained,5
2005, Meghalaya,Total Officials Trained,6
2005, Assam,Total Officials Trained,24
2005, West Bengal,Total Officials Trained,195
2005, Jharkhand,Total Officials Trained,6
2005, Odisha,Total Officials Trained,79
2005, Chhattisgarh,Total Officials Trained,284
2005, Madhya Pradesh,Total Officials Trained,235
2005, Gujarat,Total Officials Trained,105
2005, Maharashtra,Total Officials Trained,608
2005, Andhra Pradesh,Total Officials Trained,3089
2005, Karnataka,Total Officials Trained,18
2005, Goa,Total Officials Trained,3
2005, Kerala,Total Officials Trained,66
2005, Tamil Nadu,Total Officials Trained,143
2005,Andaman & Nicobar Islands,Total Officials Trained,3
2006, Jammu & Kashmir,Total Officials Trained,56
2006, Himachal Pradesh,Total Officials Trained,3
2006, Punjab,Total Officials Trained,557
2006,Chandigarh,Total Officials Trained,56
2006, Uttarakhand,Total Officials Trained,33
2006, Haryana,Total Officials Trained,200
2006,Delhi,Total Officials Trained,60
2006, Rajasthan,Total Officials Trained,22
2006, Uttar Pradesh,Total Officials Trained,248
2006, Bihar,Total Officials Trained,22
2006, Mizoram,Total Officials Trained,29
2006, Tripura,Total Officials Trained,33
2006, Meghalaya,Total Officials Trained,12
2006, Assam,Total Officials Trained,24
2006, West Bengal,Total Officials Trained,632
2006, Jharkhand,Total Officials Trained,33
2006, Odisha,Total Officials Trained,116
2006, Chhattisgarh,Total Officials Trained,103
2006, Madhya Pradesh,Total Officials Trained,293
2006, Gujarat,Total Officials Trained,256
2006, Maharashtra,Total Officials Trained,374
2006, Andhra Pradesh,Total Officials Trained,987
2006, Karnataka,Total Officials Trained,13
2006, Kerala,Total Officials Trained,66
2006, Tamil Nadu,Total Officials Trained,216
2006,Andaman & Nicobar Islands,Total Officials Trained,36
2007, Jammu & Kashmir,Total Officials Trained,20
2007, Himachal Pradesh,Total Officials Trained,111
2007, Punjab,Total Officials Trained,51
2007,Chandigarh,Total Officials Trained,32
2007, Uttarakhand,Total Officials Trained,34
2007, Haryana,Total Officials Trained,346
2007,Delhi,Total Officials Trained,49
2007, Rajasthan,Total Officials Trained,22
2007, Uttar Pradesh,Total Officials Trained,477
2007, Bihar,Total Officials Trained,696
2007, Nagaland,Total Officials Trained,4
2007, Mizoram,Total Officials Trained,4
2007, Tripura,Total Officials Trained,6
2007, Meghalaya,Total Officials Trained,7
2007, Assam,Total Officials Trained,11
2007, West Bengal,Total Officials Trained,801
2007, Jharkhand,Total Officials Trained,58
2007, Odisha,Total Officials Trained,36
2007, Chhattisgarh,Total Officials Trained,238
2007, Madhya Pradesh,Total Officials Trained,216
2007, Gujarat,Total Officials Trained,376
2007, Maharashtra,Total Officials Trained,330
2007, Andhra Pradesh,Total Officials Trained,2900
2007, Karnataka,Total Officials Trained,37
2007, Kerala,Total Officials Trained,42
2007, Tamil Nadu,Total Officials Trained,116
2001, Jammu & Kashmir,No. of Other Officials Trained,0
2001, Punjab,No. of Other Officials Trained,0
2001,Chandigarh,No. of Other Officials Trained,0
2001, Uttarakhand,No. of Other Officials Trained,0
2001, Haryana,No. of Other Officials Trained,0
2001,Delhi,No. of Other Officials Trained,44
2001, Rajasthan,No. of Other Officials Trained,0
2001, Uttar Pradesh,No. of Other Officials Trained,1
2001, Bihar,No. of Other Officials Trained,0
2001, Sikkim,No. of Other Officials Trained,0
2001, Nagaland,No. of Other Officials Trained,0
2001, Mizoram,No. of Other Officials Trained,0
2001, Tripura,No. of Other Officials Trained,0
2001, Assam,No. of Other Officials Trained,0
2001, West Bengal,No. of Other Officials Trained,0
2001, Jharkhand,No. of Other Officials Trained,0
2001, Odisha,No. of Other Officials Trained,0
2001, Chhattisgarh,No. of Other Officials Trained,0
2001, Madhya Pradesh,No. of Other Officials Trained,0
2001, Gujarat,No. of Other Officials Trained,0
2001,Daman & Diu,No. of Other Officials Trained,0
2001, Maharashtra,No. of Other Officials Trained,0
2001, Andhra Pradesh,No. of Other Officials Trained,31
2001, Karnataka,No. of Other Officials Trained,0
2001, Kerala,No. of Other Officials Trained,0
2001, Tamil Nadu,No. of Other Officials Trained,5
2001,Puducherry,No. of Other Officials Trained,0
2002, Jammu & Kashmir,No. of Other Officials Trained,0
2002, Himachal Pradesh,No. of Other Officials Trained,0
2002, Punjab,No. of Other Officials Trained,0
2002,Chandigarh,No. of Other Officials Trained,0
2002, Uttarakhand,No. of Other Officials Trained,0
2002,Delhi,No. of Other Officials Trained,33
2002, Rajasthan,No. of Other Officials Trained,0
2002, Uttar Pradesh,No. of Other Officials Trained,0
2002, Bihar,No. of Other Officials Trained,0
2002, Nagaland,No. of Other Officials Trained,0
2002, Mizoram,No. of Other Officials Trained,0
2002, Tripura,No. of Other Officials Trained,0
2002, Meghalaya,No. of Other Officials Trained,0
2002, Assam,No. of Other Officials Trained,0
2002, West Bengal,No. of Other Officials Trained,0
2002, Jharkhand,No. of Other Officials Trained,0
2002, Odisha,No. of Other Officials Trained,4
2002, Chhattisgarh,No. of Other Officials Trained,0
2002, Madhya Pradesh,No. of Other Officials Trained,0
2002, Gujarat,No. of Other Officials Trained,0
2002,Daman & Diu,No. of Other Officials Trained,0
2002, Maharashtra,No. of Other Officials Trained,41
2002, Andhra Pradesh,No. of Other Officials Trained,54
2002, Karnataka,No. of Other Officials Trained,0
2002, Goa,No. of Other Officials Trained,0
2002, Kerala,No. of Other Officials Trained,0
2002, Tamil Nadu,No. of Other Officials Trained,1
2002,Puducherry,No. of Other Officials Trained,0
2003, Jammu & Kashmir,No. of Other Officials Trained,0
2003, Himachal Pradesh,No. of Other Officials Trained,0
2003, Punjab,No. of Other Officials Trained,0
2003,Chandigarh,No. of Other Officials Trained,0
2003, Uttarakhand,No. of Other Officials Trained,0
2003, Haryana,No. of Other Officials Trained,0
2003,Delhi,No. of Other Officials Trained,32
2003, Rajasthan,No. of Other Officials Trained,0
2003, Uttar Pradesh,No. of Other Officials Trained,23
2003, Bihar,No. of Other Officials Trained,0
2003, Sikkim,No. of Other Officials Trained,0
2003, Mizoram,No. of Other Officials Trained,0
2003, Tripura,No. of Other Officials Trained,0
2003, Meghalaya,No. of Other Officials Trained,0
2003, Assam,No. of Other Officials Trained,0
2003, West Bengal,No. of Other Officials Trained,0
2003, Jharkhand,No. of Other Officials Trained,0
2003, Odisha,No. of Other Officials Trained,0
2003, Chhattisgarh,No. of Other Officials Trained,0
2003, Madhya Pradesh,No. of Other Officials Trained,6
2003, Gujarat,No. of Other Officials Trained,0
2003, Maharashtra,No. of Other Officials Trained,16
2003, Andhra Pradesh,No. of Other Officials Trained,74
2003, Karnataka,No. of Other Officials Trained,0
2003, Goa,No. of Other Officials Trained,0
2003, Kerala,No. of Other Officials Trained,0
2003, Tamil Nadu,No. of Other Officials Trained,1
2004, Jammu & Kashmir,No. of Other Officials Trained,0
2004, Himachal Pradesh,No. of Other Officials Trained,0
2004,Chandigarh,No. of Other Officials Trained,0
2004, Uttarakhand,No. of Other Officials Trained,0
2004, Haryana,No. of Other Officials Trained,0
2004,Delhi,No. of Other Officials Trained,4
2004, Rajasthan,No. of Other Officials Trained,0
2004, Uttar Pradesh,No. of Other Officials Trained,41
2004, Bihar,No. of Other Officials Trained,0
2004, Tripura,No. of Other Officials Trained,0
2004, Meghalaya,No. of Other Officials Trained,0
2004, West Bengal,No. of Other Officials Trained,0
2004, Jharkhand,No. of Other Officials Trained,1
2004, Odisha,No. of Other Officials Trained,0
2004, Chhattisgarh,No. of Other Officials Trained,0
2004, Madhya Pradesh,No. of Other Officials Trained,12
2004, Gujarat,No. of Other Officials Trained,0
2004, Maharashtra,No. of Other Officials Trained,10
2004, Andhra Pradesh,No. of Other Officials Trained,112
2004, Karnataka,No. of Other Officials Trained,0
2004, Goa,No. of Other Officials Trained,0
2004, Kerala,No. of Other Officials Trained,0
2004, Tamil Nadu,No. of Other Officials Trained,94
2004,Andaman & Nicobar Islands,No. of Other Officials Trained,60
2005, Jammu & Kashmir,No. of Other Officials Trained,0
2005, Himachal Pradesh,No. of Other Officials Trained,0
2005, Punjab,No. of Other Officials Trained,510
2005,Chandigarh,No. of Other Officials Trained,0
2005, Uttarakhand,No. of Other Officials Trained,0
2005,Delhi,No. of Other Officials Trained,4
2005, Rajasthan,No. of Other Officials Trained,1
2005, Uttar Pradesh,No. of Other Officials Trained,0
2005, Bihar,No. of Other Officials Trained,25
2005, Sikkim,No. of Other Officials Trained,0
2005, Mizoram,No. of Other Officials Trained,0
2005, Tripura,No. of Other Officials Trained,0
2005, Meghalaya,No. of Other Officials Trained,0
2005, Assam,No. of Other Officials Trained,0
2005, West Bengal,No. of Other Officials Trained,0
2005, Jharkhand,No. of Other Officials Trained,0
2005, Odisha,No. of Other Officials Trained,0
2005, Chhattisgarh,No. of Other Officials Trained,0
2005, Madhya Pradesh,No. of Other Officials Trained,15
2005, Gujarat,No. of Other Officials Trained,37
2005, Maharashtra,No. of Other Officials Trained,16
2005, Andhra Pradesh,No. of Other Officials Trained,328
2005, Karnataka,No. of Other Officials Trained,0
2005, Goa,No. of Other Officials Trained,0
2005, Kerala,No. of Other Officials Trained,0
2005, Tamil Nadu,No. of Other Officials Trained,11
2005,Andaman & Nicobar Islands,No. of Other Officials Trained,0
2006, Jammu & Kashmir,No. of Other Officials Trained,0
2006, Himachal Pradesh,No. of Other Officials Trained,0
2006, Punjab,No. of Other Officials Trained,9
2006,Chandigarh,No. of Other Officials Trained,0
2006, Uttarakhand,No. of Other Officials Trained,0
2006, Haryana,No. of Other Officials Trained,3
2006,Delhi,No. of Other Officials Trained,5
2006, Rajasthan,No. of Other Officials Trained,0
2006, Uttar Pradesh,No. of Other Officials Trained,0
2006, Bihar,No. of Other Officials Trained,0
2006, Mizoram,No. of Other Officials Trained,0
2006, Tripura,No. of Other Officials Trained,0
2006, Meghalaya,No. of Other Officials Trained,5
2006, Assam,No. of Other Officials Trained,0
2006, West Bengal,No. of Other Officials Trained,0
2006, Jharkhand,No. of Other Officials Trained,0
2006, Odisha,No. of Other Officials Trained,0
2006, Chhattisgarh,No. of Other Officials Trained,0
2006, Madhya Pradesh,No. of Other Officials Trained,60
2006, Gujarat,No. of Other Officials Trained,0
2006, Maharashtra,No. of Other Officials Trained,0
2006, Andhra Pradesh,No. of Other Officials Trained,14
2006, Karnataka,No. of Other Officials Trained,0
2006, Kerala,No. of Other Officials Trained,0
2006, Tamil Nadu,No. of Other Officials Trained,79
2006,Andaman & Nicobar Islands,No. of Other Officials Trained,36
2007, Jammu & Kashmir,No. of Other Officials Trained,0
2007, Himachal Pradesh,No. of Other Officials Trained,0
2007, Punjab,No. of Other Officials Trained,0
2007,Chandigarh,No. of Other Officials Trained,0
2007, Uttarakhand,No. of Other Officials Trained,0
2007, Haryana,No. of Other Officials Trained,4
2007,Delhi,No. of Other Officials Trained,11
2007, Rajasthan,No. of Other Officials Trained,0
2007, Uttar Pradesh,No. of Other Officials Trained,0
2007, Bihar,No. of Other Officials Trained,0
2007, Nagaland,No. of Other Officials Trained,0
2007, Mizoram,No. of Other Officials Trained,0
2007, Tripura,No. of Other Officials Trained,0
2007, Meghalaya,No. of Other Officials Trained,0
2007, Assam,No. of Other Officials Trained,0
2007, West Bengal,No. of Other Officials Trained,4
2007, Jharkhand,No. of Other Officials Trained,0
2007, Odisha,No. of Other Officials Trained,0
2007, Chhattisgarh,No. of Other Officials Trained,0
2007, Madhya Pradesh,No. of Other Officials Trained,14
2007, Gujarat,No. of Other Officials Trained,0
2007, Maharashtra,No. of Other Officials Trained,0
2007, Andhra Pradesh,No. of Other Officials Trained,345
2007, Karnataka,No. of Other Officials Trained,0
2007, Kerala,No. of Other Officials Trained,6
2007, Tamil Nadu,No. of Other Officials Trained,0
2001, Jammu & Kashmir,No. of Officers Trained,0
2001, Punjab,No. of Officers Trained,11
2001,Chandigarh,No. of Officers Trained,3
2001, Uttarakhand,No. of Officers Trained,3
2001, Haryana,No. of Officers Trained,61
2001,Delhi,No. of Officers Trained,123
2001, Rajasthan,No. of Officers Trained,2
2001, Uttar Pradesh,No. of Officers Trained,41
2001, Bihar,No. of Officers Trained,26
2001, Sikkim,No. of Officers Trained,4
2001, Nagaland,No. of Officers Trained,4
2001, Mizoram,No. of Officers Trained,18
2001, Tripura,No. of Officers Trained,2
2001, Assam,No. of Officers Trained,28
2001, West Bengal,No. of Officers Trained,35
2001, Jharkhand,No. of Officers Trained,0
2001, Odisha,No. of Officers Trained,54
2001, Chhattisgarh,No. of Officers Trained,20
2001, Madhya Pradesh,No. of Officers Trained,53
2001, Gujarat,No. of Officers Trained,2
2001,Daman & Diu,No. of Officers Trained,0
2001, Maharashtra,No. of Officers Trained,79
2001, Andhra Pradesh,No. of Officers Trained,516
2001, Karnataka,No. of Officers Trained,35
2001, Kerala,No. of Officers Trained,50
2001, Tamil Nadu,No. of Officers Trained,18
2001,Puducherry,No. of Officers Trained,5
2002, Jammu & Kashmir,No. of Officers Trained,3
2002, Himachal Pradesh,No. of Officers Trained,10
2002, Punjab,No. of Officers Trained,10
2002,Chandigarh,No. of Officers Trained,6
2002, Uttarakhand,No. of Officers Trained,3
2002,Delhi,No. of Officers Trained,134
2002, Rajasthan,No. of Officers Trained,32
2002, Uttar Pradesh,No. of Officers Trained,153
2002, Bihar,No. of Officers Trained,20
2002, Nagaland,No. of Officers Trained,4
2002, Mizoram,No. of Officers Trained,18
2002, Tripura,No. of Officers Trained,1
2002, Meghalaya,No. of Officers Trained,1
2002, Assam,No. of Officers Trained,23
2002, West Bengal,No. of Officers Trained,13
2002, Jharkhand,No. of Officers Trained,1
2002, Odisha,No. of Officers Trained,12
2002, Chhattisgarh,No. of Officers Trained,23
2002, Madhya Pradesh,No. of Officers Trained,477
2002, Gujarat,No. of Officers Trained,8
2002,Daman & Diu,No. of Officers Trained,0
2002, Maharashtra,No. of Officers Trained,0
2002, Andhra Pradesh,No. of Officers Trained,108
2002, Karnataka,No. of Officers Trained,14
2002, Goa,No. of Officers Trained,0
2002, Kerala,No. of Officers Trained,60
2002, Tamil Nadu,No. of Officers Trained,37
2002,Puducherry,No. of Officers Trained,1
2003, Jammu & Kashmir,No. of Officers Trained,5
2003, Himachal Pradesh,No. of Officers Trained,10
2003, Punjab,No. of Officers Trained,3
2003,Chandigarh,No. of Officers Trained,3
2003, Uttarakhand,No. of Officers Trained,3
2003, Haryana,No. of Officers Trained,0
2003,Delhi,No. of Officers Trained,141
2003, Rajasthan,No. of Officers Trained,42
2003, Uttar Pradesh,No. of Officers Trained,50
2003, Bihar,No. of Officers Trained,0
2003, Sikkim,No. of Officers Trained,4
2003, Mizoram,No. of Officers Trained,3
2003, Tripura,No. of Officers Trained,4
2003, Meghalaya,No. of Officers Trained,4
2003, Assam,No. of Officers Trained,50
2003, West Bengal,No. of Officers Trained,16
2003, Jharkhand,No. of Officers Trained,5
2003, Odisha,No. of Officers Trained,28
2003, Chhattisgarh,No. of Officers Trained,13
2003, Madhya Pradesh,No. of Officers Trained,83
2003, Gujarat,No. of Officers Trained,7
2003, Maharashtra,No. of Officers Trained,4
2003, Andhra Pradesh,No. of Officers Trained,133
2003, Karnataka,No. of Officers Trained,46
2003, Goa,No. of Officers Trained,0
2003, Kerala,No. of Officers Trained,20
2003, Tamil Nadu,No. of Officers Trained,41
2004, Jammu & Kashmir,No. of Officers Trained,0
2004, Himachal Pradesh,No. of Officers Trained,12
2004,Chandigarh,No. of Officers Trained,6
2004, Uttarakhand,No. of Officers Trained,3
2004, Haryana,No. of Officers Trained,88
2004,Delhi,No. of Officers Trained,106
2004, Rajasthan,No. of Officers Trained,16
2004, Uttar Pradesh,No. of Officers Trained,28
2004, Bihar,No. of Officers Trained,12
2004, Tripura,No. of Officers Trained,1
2004, Meghalaya,No. of Officers Trained,3
2004, West Bengal,No. of Officers Trained,48
2004, Jharkhand,No. of Officers Trained,2
2004, Odisha,No. of Officers Trained,0
2004, Chhattisgarh,No. of Officers Trained,2
2004, Madhya Pradesh,No. of Officers Trained,92
2004, Gujarat,No. of Officers Trained,59
2004, Maharashtra,No. of Officers Trained,40
2004, Andhra Pradesh,No. of Officers Trained,3940
2004, Karnataka,No. of Officers Trained,11
2004, Goa,No. of Officers Trained,3
2004, Kerala,No. of Officers Trained,0
2004, Tamil Nadu,No. of Officers Trained,34
2004,Andaman & Nicobar Islands,No. of Officers Trained,1
2005, Jammu & Kashmir,No. of Officers Trained,0
2005, Himachal Pradesh,No. of Officers Trained,14
2005, Punjab,No. of Officers Trained,17
2005,Chandigarh,No. of Officers Trained,6
2005, Uttarakhand,No. of Officers Trained,5
2005,Delhi,No. of Officers Trained,106
2005, Rajasthan,No. of Officers Trained,33
2005, Uttar Pradesh,No. of Officers Trained,8
2005, Bihar,No. of Officers Trained,44
2005, Sikkim,No. of Officers Trained,1
2005, Mizoram,No. of Officers Trained,4
2005, Tripura,No. of Officers Trained,5
2005, Meghalaya,No. of Officers Trained,1
2005, Assam,No. of Officers Trained,24
2005, West Bengal,No. of Officers Trained,40
2005, Jharkhand,No. of Officers Trained,2
2005, Odisha,No. of Officers Trained,14
2005, Chhattisgarh,No. of Officers Trained,9
2005, Madhya Pradesh,No. of Officers Trained,66
2005, Gujarat,No. of Officers Trained,9
2005, Maharashtra,No. of Officers Trained,114
2005, Andhra Pradesh,No. of Officers Trained,375
2005, Karnataka,No. of Officers Trained,18
2005, Goa,No. of Officers Trained,0
2005, Kerala,No. of Officers Trained,6
2005, Tamil Nadu,No. of Officers Trained,21
2005,Andaman & Nicobar Islands,No. of Officers Trained,3
2006, Jammu & Kashmir,No. of Officers Trained,8
2006, Himachal Pradesh,No. of Officers Trained,3
2006, Punjab,No. of Officers Trained,6
2006,Chandigarh,No. of Officers Trained,6
2006, Uttarakhand,No. of Officers Trained,3
2006, Haryana,No. of Officers Trained,42
2006,Delhi,No. of Officers Trained,23
2006, Rajasthan,No. of Officers Trained,2
2006, Uttar Pradesh,No. of Officers Trained,102
2006, Bihar,No. of Officers Trained,21
2006, Mizoram,No. of Officers Trained,6
2006, Tripura,No. of Officers Trained,4
2006, Meghalaya,No. of Officers Trained,2
2006, Assam,No. of Officers Trained,17
2006, West Bengal,No. of Officers Trained,53
2006, Jharkhand,No. of Officers Trained,5
2006, Odisha,No. of Officers Trained,69
2006, Chhattisgarh,No. of Officers Trained,14
2006, Madhya Pradesh,No. of Officers Trained,63
2006, Gujarat,No. of Officers Trained,16
2006, Maharashtra,No. of Officers Trained,63
2006, Andhra Pradesh,No. of Officers Trained,716
2006, Karnataka,No. of Officers Trained,13
2006, Kerala,No. of Officers Trained,6
2006, Tamil Nadu,No. of Officers Trained,6
2006,Andaman & Nicobar Islands,No. of Officers Trained,0
2007, Jammu & Kashmir,No. of Officers Trained,3
2007, Himachal Pradesh,No. of Officers Trained,3
2007, Punjab,No. of Officers Trained,20
2007,Chandigarh,No. of Officers Trained,6
2007, Uttarakhand,No. of Officers Trained,4
2007, Haryana,No. of Officers Trained,15
2007,Delhi,No. of Officers Trained,24
2007, Rajasthan,No. of Officers Trained,2
2007, Uttar Pradesh,No. of Officers Trained,21
2007, Bihar,No. of Officers Trained,95
2007, Nagaland,No. of Officers Trained,4
2007, Mizoram,No. of Officers Trained,4
2007, Tripura,No. of Officers Trained,2
2007, Meghalaya,No. of Officers Trained,2
2007, Assam,No. of Officers Trained,5
2007, West Bengal,No. of Officers Trained,59
2007, Jharkhand,No. of Officers Trained,13
2007, Odisha,No. of Officers Trained,18
2007, Chhattisgarh,No. of Officers Trained,17
2007, Madhya Pradesh,No. of Officers Trained,36
2007, Gujarat,No. of Officers Trained,41
2007, Maharashtra,No. of Officers Trained,34
2007, Andhra Pradesh,No. of Officers Trained,530
2007, Karnataka,No. of Officers Trained,20
2007, Kerala,No. of Officers Trained,13
2007, Tamil Nadu,No. of Officers Trained,116
2001, Jammu & Kashmir,No. of Jail Staff Trained,30
2001, Punjab,No. of Jail Staff Trained,139
2001,Chandigarh,No. of Jail Staff Trained,0
2001, Uttarakhand,No. of Jail Staff Trained,29
2001, Haryana,No. of Jail Staff Trained,25
2001,Delhi,No. of Jail Staff Trained,612
2001, Rajasthan,No. of Jail Staff Trained,110
2001, Uttar Pradesh,No. of Jail Staff Trained,509
2001, Bihar,No. of Jail Staff Trained,0
2001, Sikkim,No. of Jail Staff Trained,0
2001, Nagaland,No. of Jail Staff Trained,0
2001, Mizoram,No. of Jail Staff Trained,141
2001, Tripura,No. of Jail Staff Trained,2
2001, Assam,No. of Jail Staff Trained,9
2001, West Bengal,No. of Jail Staff Trained,96
2001, Jharkhand,No. of Jail Staff Trained,10
2001, Odisha,No. of Jail Staff Trained,79
2001, Chhattisgarh,No. of Jail Staff Trained,106
2001, Madhya Pradesh,No. of Jail Staff Trained,15
2001, Gujarat,No. of Jail Staff Trained,225
2001,Daman & Diu,No. of Jail Staff Trained,4
2001, Maharashtra,No. of Jail Staff Trained,152
2001, Andhra Pradesh,No. of Jail Staff Trained,105
2001, Karnataka,No. of Jail Staff Trained,12
2001, Kerala,No. of Jail Staff Trained,533
2001, Tamil Nadu,No. of Jail Staff Trained,112
2001,Puducherry,No. of Jail Staff Trained,89
2002, Jammu & Kashmir,No. of Jail Staff Trained,180
2002, Himachal Pradesh,No. of Jail Staff Trained,0
2002, Punjab,No. of Jail Staff Trained,12
2002,Chandigarh,No. of Jail Staff Trained,0
2002, Uttarakhand,No. of Jail Staff Trained,29
2002,Delhi,No. of Jail Staff Trained,85
2002, Rajasthan,No. of Jail Staff Trained,183
2002, Uttar Pradesh,No. of Jail Staff Trained,408
2002, Bihar,No. of Jail Staff Trained,88
2002, Nagaland,No. of Jail Staff Trained,0
2002, Mizoram,No. of Jail Staff Trained,141
2002, Tripura,No. of Jail Staff Trained,0
2002, Meghalaya,No. of Jail Staff Trained,0
2002, Assam,No. of Jail Staff Trained,5
2002, West Bengal,No. of Jail Staff Trained,51
2002, Jharkhand,No. of Jail Staff Trained,45
2002, Odisha,No. of Jail Staff Trained,84
2002, Chhattisgarh,No. of Jail Staff Trained,140
2002, Madhya Pradesh,No. of Jail Staff Trained,46
2002, Gujarat,No. of Jail Staff Trained,191
2002,Daman & Diu,No. of Jail Staff Trained,4
2002, Maharashtra,No. of Jail Staff Trained,114
2002, Andhra Pradesh,No. of Jail Staff Trained,1930
2002, Karnataka,No. of Jail Staff Trained,6
2002, Goa,No. of Jail Staff Trained,40
2002, Kerala,No. of Jail Staff Trained,477
2002, Tamil Nadu,No. of Jail Staff Trained,268
2002,Puducherry,No. of Jail Staff Trained,3
2003, Jammu & Kashmir,No. of Jail Staff Trained,39
2003, Himachal Pradesh,No. of Jail Staff Trained,0
2003, Punjab,No. of Jail Staff Trained,48
2003,Chandigarh,No. of Jail Staff Trained,26
2003, Uttarakhand,No. of Jail Staff Trained,32
2003, Haryana,No. of Jail Staff Trained,525
2003,Delhi,No. of Jail Staff Trained,301
2003, Rajasthan,No. of Jail Staff Trained,62
2003, Uttar Pradesh,No. of Jail Staff Trained,394
2003, Bihar,No. of Jail Staff Trained,19
2003, Sikkim,No. of Jail Staff Trained,0
2003, Mizoram,No. of Jail Staff Trained,0
2003, Tripura,No. of Jail Staff Trained,0
2003, Meghalaya,No. of Jail Staff Trained,5
2003, Assam,No. of Jail Staff Trained,5
2003, West Bengal,No. of Jail Staff Trained,76
2003, Jharkhand,No. of Jail Staff Trained,27
2003, Odisha,No. of Jail Staff Trained,103
2003, Chhattisgarh,No. of Jail Staff Trained,130
2003, Madhya Pradesh,No. of Jail Staff Trained,273
2003, Gujarat,No. of Jail Staff Trained,213
2003, Maharashtra,No. of Jail Staff Trained,177
2003, Andhra Pradesh,No. of Jail Staff Trained,2188
2003, Karnataka,No. of Jail Staff Trained,0
2003, Goa,No. of Jail Staff Trained,40
2003, Kerala,No. of Jail Staff Trained,58
